;Tweets;id;len;favorite_count;created_at;user;source;retweet_count
0;Volveremos a encontrarnos y a disfrutar las maravillas de nuestro país y mágica naturaleza. Mientras tanto, la Tie… https://t.co/29fN2bjRpu;1,26899E+18;140;756;05-06-2020 19:31;User(_api=<tweepy.api.API object at 0x00000270DC5C3978>, _json={'id': 13623532, 'id_str': '13623532', 'name': 'Sebastian Piñera', 'screen_name': 'sebastianpinera', 'location': 'Chile', 'description': 'Presidente de la República de Chile. Junto a @CeciliaMorel, padres de 4 y abuelos de 11, y pronto 13', 'url': 'https://t.co/gJVkwLoQRm', 'entities': {'url': {'urls': [{'url': 'https://t.co/gJVkwLoQRm', 'expanded_url': 'http://Facebook.com/sebastianpinerapresidente', 'display_url': 'Facebook.com/sebastianpiner…', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 2487648, 'friends_count': 20157, 'listed_count': 9896, 'created_at': 'Mon Feb 18 13:59:12 +0000 2008', 'favourites_count': 2336, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 4280, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'FFFFFF', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1248702781378244612/bNa0mMeV_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1248702781378244612/bNa0mMeV_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/13623532/1589230761', 'profile_link_color': 'F6A200', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'FFFFFF', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'regular'}, id=13623532, id_str='13623532', name='Sebastian Piñera', screen_name='sebastianpinera', location='Chile', description='Presidente de la República de Chile. Junto a @CeciliaMorel, padres de 4 y abuelos de 11, y pronto 13', url='https://t.co/gJVkwLoQRm', entities={'url': {'urls': [{'url': 'https://t.co/gJVkwLoQRm', 'expanded_url': 'http://Facebook.com/sebastianpinerapresidente', 'display_url': 'Facebook.com/sebastianpiner…', 'indices': [0, 23]}]}, 'description': {'urls': []}}, protected=False, followers_count=2487648, friends_count=20157, listed_count=9896, created_at=datetime.datetime(2008, 2, 18, 13, 59, 12), favourites_count=2336, utc_offset=None, time_zone=None, geo_enabled=True, verified=True, statuses_count=4280, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='FFFFFF', profile_background_image_url='http://abs.twimg.com/images/themes/theme1/bg.png', profile_background_image_url_https='https://abs.twimg.com/images/themes/theme1/bg.png', profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/1248702781378244612/bNa0mMeV_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/1248702781378244612/bNa0mMeV_normal.jpg', profile_banner_url='https://pbs.twimg.com/profile_banners/13623532/1589230761', profile_link_color='F6A200', profile_sidebar_border_color='FFFFFF', profile_sidebar_fill_color='FFFFFF', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=False, default_profile=False, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='regular');Twitter for iPhone;229
1;RT @presidencia_cl: [EN VIVO] Presidente @SebastianPinera designa nuevos Ministros https://t.co/2C5Bzqo7YE;1,2686E+18;106;0;04-06-2020 17:38;User(_api=<tweepy.api.API object at 0x00000270DC5C3978>, _json={'id': 13623532, 'id_str': '13623532', 'name': 'Sebastian Piñera', 'screen_name': 'sebastianpinera', 'location': 'Chile', 'description': 'Presidente de la República de Chile. Junto a @CeciliaMorel, padres de 4 y abuelos de 11, y pronto 13', 'url': 'https://t.co/gJVkwLoQRm', 'entities': {'url': {'urls': [{'url': 'https://t.co/gJVkwLoQRm', 'expanded_url': 'http://Facebook.com/sebastianpinerapresidente', 'display_url': 'Facebook.com/sebastianpiner…', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 2487648, 'friends_count': 20157, 'listed_count': 9896, 'created_at': 'Mon Feb 18 13:59:12 +0000 2008', 'favourites_count': 2336, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 4280, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'FFFFFF', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1248702781378244612/bNa0mMeV_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1248702781378244612/bNa0mMeV_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/13623532/1589230761', 'profile_link_color': 'F6A200', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'FFFFFF', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'regular'}, id=13623532, id_str='13623532', name='Sebastian Piñera', screen_name='sebastianpinera', location='Chile', description='Presidente de la República de Chile. Junto a @CeciliaMorel, padres de 4 y abuelos de 11, y pronto 13', url='https://t.co/gJVkwLoQRm', entities={'url': {'urls': [{'url': 'https://t.co/gJVkwLoQRm', 'expanded_url': 'http://Facebook.com/sebastianpinerapresidente', 'display_url': 'Facebook.com/sebastianpiner…', 'indices': [0, 23]}]}, 'description': {'urls': []}}, protected=False, followers_count=2487648, friends_count=20157, listed_count=9896, created_at=datetime.datetime(2008, 2, 18, 13, 59, 12), favourites_count=2336, utc_offset=None, time_zone=None, geo_enabled=True, verified=True, statuses_count=4280, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='FFFFFF', profile_background_image_url='http://abs.twimg.com/images/themes/theme1/bg.png', profile_background_image_url_https='https://abs.twimg.com/images/themes/theme1/bg.png', profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/1248702781378244612/bNa0mMeV_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/1248702781378244612/bNa0mMeV_normal.jpg', profile_banner_url='https://pbs.twimg.com/profile_banners/13623532/1589230761', profile_link_color='F6A200', profile_sidebar_border_color='FFFFFF', profile_sidebar_fill_color='FFFFFF', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=False, default_profile=False, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='regular');Twitter for iPhone;216
2;Han pasado 8 años desde que aprobamos Ley Portabilidad Numérica de Teléfonos Hoy promulgamos Ley… https://t.co/mJy2h98iTK;1,26832E+18;122;965;03-06-2020 22:55;User(_api=<tweepy.api.API object at 0x00000270DC5C3978>, _json={'id': 13623532, 'id_str': '13623532', 'name': 'Sebastian Piñera', 'screen_name': 'sebastianpinera', 'location': 'Chile', 'description': 'Presidente de la República de Chile. Junto a @CeciliaMorel, padres de 4 y abuelos de 11, y pronto 13', 'url': 'https://t.co/gJVkwLoQRm', 'entities': {'url': {'urls': [{'url': 'https://t.co/gJVkwLoQRm', 'expanded_url': 'http://Facebook.com/sebastianpinerapresidente', 'display_url': 'Facebook.com/sebastianpiner…', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 2487648, 'friends_count': 20157, 'listed_count': 9896, 'created_at': 'Mon Feb 18 13:59:12 +0000 2008', 'favourites_count': 2336, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 4280, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'FFFFFF', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1248702781378244612/bNa0mMeV_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1248702781378244612/bNa0mMeV_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/13623532/1589230761', 'profile_link_color': 'F6A200', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'FFFFFF', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'regular'}, id=13623532, id_str='13623532', name='Sebastian Piñera', screen_name='sebastianpinera', location='Chile', description='Presidente de la República de Chile. Junto a @CeciliaMorel, padres de 4 y abuelos de 11, y pronto 13', url='https://t.co/gJVkwLoQRm', entities={'url': {'urls': [{'url': 'https://t.co/gJVkwLoQRm', 'expanded_url': 'http://Facebook.com/sebastianpinerapresidente', 'display_url': 'Facebook.com/sebastianpiner…', 'indices': [0, 23]}]}, 'description': {'urls': []}}, protected=False, followers_count=2487648, friends_count=20157, listed_count=9896, created_at=datetime.datetime(2008, 2, 18, 13, 59, 12), favourites_count=2336, utc_offset=None, time_zone=None, geo_enabled=True, verified=True, statuses_count=4280, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='FFFFFF', profile_background_image_url='http://abs.twimg.com/images/themes/theme1/bg.png', profile_background_image_url_https='https://abs.twimg.com/images/themes/theme1/bg.png', profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/1248702781378244612/bNa0mMeV_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/1248702781378244612/bNa0mMeV_normal.jpg', profile_banner_url='https://pbs.twimg.com/profile_banners/13623532/1589230761', profile_link_color='F6A200', profile_sidebar_border_color='FFFFFF', profile_sidebar_fill_color='FFFFFF', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=False, default_profile=False, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='regular');Twitter for iPhone;302
3;RT @presidencia_cl: [VIVO] Pdte @sebastianpinera promulga Ley de #PortabilidadFinanciera https://t.co/40XZFCO6zO;1,26824E+18;112;0;03-06-2020 17:42;User(_api=<tweepy.api.API object at 0x00000270DC5C3978>, _json={'id': 13623532, 'id_str': '13623532', 'name': 'Sebastian Piñera', 'screen_name': 'sebastianpinera', 'location': 'Chile', 'description': 'Presidente de la República de Chile. Junto a @CeciliaMorel, padres de 4 y abuelos de 11, y pronto 13', 'url': 'https://t.co/gJVkwLoQRm', 'entities': {'url': {'urls': [{'url': 'https://t.co/gJVkwLoQRm', 'expanded_url': 'http://Facebook.com/sebastianpinerapresidente', 'display_url': 'Facebook.com/sebastianpiner…', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 2487648, 'friends_count': 20157, 'listed_count': 9896, 'created_at': 'Mon Feb 18 13:59:12 +0000 2008', 'favourites_count': 2336, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 4280, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'FFFFFF', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1248702781378244612/bNa0mMeV_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1248702781378244612/bNa0mMeV_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/13623532/1589230761', 'profile_link_color': 'F6A200', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'FFFFFF', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'regular'}, id=13623532, id_str='13623532', name='Sebastian Piñera', screen_name='sebastianpinera', location='Chile', description='Presidente de la República de Chile. Junto a @CeciliaMorel, padres de 4 y abuelos de 11, y pronto 13', url='https://t.co/gJVkwLoQRm', entities={'url': {'urls': [{'url': 'https://t.co/gJVkwLoQRm', 'expanded_url': 'http://Facebook.com/sebastianpinerapresidente', 'display_url': 'Facebook.com/sebastianpiner…', 'indices': [0, 23]}]}, 'description': {'urls': []}}, protected=False, followers_count=2487648, friends_count=20157, listed_count=9896, created_at=datetime.datetime(2008, 2, 18, 13, 59, 12), favourites_count=2336, utc_offset=None, time_zone=None, geo_enabled=True, verified=True, statuses_count=4280, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='FFFFFF', profile_background_image_url='http://abs.twimg.com/images/themes/theme1/bg.png', profile_background_image_url_https='https://abs.twimg.com/images/themes/theme1/bg.png', profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/1248702781378244612/bNa0mMeV_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/1248702781378244612/bNa0mMeV_normal.jpg', profile_banner_url='https://pbs.twimg.com/profile_banners/13623532/1589230761', profile_link_color='F6A200', profile_sidebar_border_color='FFFFFF', profile_sidebar_fill_color='FFFFFF', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=False, default_profile=False, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='regular');Twitter for iPhone;207
4;Seguimos avanzando en el programa #AlimentosParaChile, y sólo hoy casi 70 mil familias recibieron sus canastas. Y… https://t.co/h6BFfX75oO;1,26801E+18;140;1981;03-06-2020 2:55;User(_api=<tweepy.api.API object at 0x00000270DC5C3978>, _json={'id': 13623532, 'id_str': '13623532', 'name': 'Sebastian Piñera', 'screen_name': 'sebastianpinera', 'location': 'Chile', 'description': 'Presidente de la República de Chile. Junto a @CeciliaMorel, padres de 4 y abuelos de 11, y pronto 13', 'url': 'https://t.co/gJVkwLoQRm', 'entities': {'url': {'urls': [{'url': 'https://t.co/gJVkwLoQRm', 'expanded_url': 'http://Facebook.com/sebastianpinerapresidente', 'display_url': 'Facebook.com/sebastianpiner…', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 2487648, 'friends_count': 20157, 'listed_count': 9896, 'created_at': 'Mon Feb 18 13:59:12 +0000 2008', 'favourites_count': 2336, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 4280, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'FFFFFF', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1248702781378244612/bNa0mMeV_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1248702781378244612/bNa0mMeV_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/13623532/1589230761', 'profile_link_color': 'F6A200', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'FFFFFF', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'regular'}, id=13623532, id_str='13623532', name='Sebastian Piñera', screen_name='sebastianpinera', location='Chile', description='Presidente de la República de Chile. Junto a @CeciliaMorel, padres de 4 y abuelos de 11, y pronto 13', url='https://t.co/gJVkwLoQRm', entities={'url': {'urls': [{'url': 'https://t.co/gJVkwLoQRm', 'expanded_url': 'http://Facebook.com/sebastianpinerapresidente', 'display_url': 'Facebook.com/sebastianpiner…', 'indices': [0, 23]}]}, 'description': {'urls': []}}, protected=False, followers_count=2487648, friends_count=20157, listed_count=9896, created_at=datetime.datetime(2008, 2, 18, 13, 59, 12), favourites_count=2336, utc_offset=None, time_zone=None, geo_enabled=True, verified=True, statuses_count=4280, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='FFFFFF', profile_background_image_url='http://abs.twimg.com/images/themes/theme1/bg.png', profile_background_image_url_https='https://abs.twimg.com/images/themes/theme1/bg.png', profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/1248702781378244612/bNa0mMeV_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/1248702781378244612/bNa0mMeV_normal.jpg', profile_banner_url='https://pbs.twimg.com/profile_banners/13623532/1589230761', profile_link_color='F6A200', profile_sidebar_border_color='FFFFFF', profile_sidebar_fill_color='FFFFFF', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=False, default_profile=False, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='regular');Twitter for iPhone;402
5;Lo más doloroso ha sido la pérdida de vidas, nuestras oraciones y pensamientos están con sus familias. Seguiremos… https://t.co/n2ZYfmkD2J;1,26796E+18;140;1723;02-06-2020 23:33;User(_api=<tweepy.api.API object at 0x00000270DC5C3978>, _json={'id': 13623532, 'id_str': '13623532', 'name': 'Sebastian Piñera', 'screen_name': 'sebastianpinera', 'location': 'Chile', 'description': 'Presidente de la República de Chile. Junto a @CeciliaMorel, padres de 4 y abuelos de 11, y pronto 13', 'url': 'https://t.co/gJVkwLoQRm', 'entities': {'url': {'urls': [{'url': 'https://t.co/gJVkwLoQRm', 'expanded_url': 'http://Facebook.com/sebastianpinerapresidente', 'display_url': 'Facebook.com/sebastianpiner…', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 2487648, 'friends_count': 20157, 'listed_count': 9896, 'created_at': 'Mon Feb 18 13:59:12 +0000 2008', 'favourites_count': 2336, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 4280, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'FFFFFF', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1248702781378244612/bNa0mMeV_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1248702781378244612/bNa0mMeV_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/13623532/1589230761', 'profile_link_color': 'F6A200', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'FFFFFF', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'regular'}, id=13623532, id_str='13623532', name='Sebastian Piñera', screen_name='sebastianpinera', location='Chile', description='Presidente de la República de Chile. Junto a @CeciliaMorel, padres de 4 y abuelos de 11, y pronto 13', url='https://t.co/gJVkwLoQRm', entities={'url': {'urls': [{'url': 'https://t.co/gJVkwLoQRm', 'expanded_url': 'http://Facebook.com/sebastianpinerapresidente', 'display_url': 'Facebook.com/sebastianpiner…', 'indices': [0, 23]}]}, 'description': {'urls': []}}, protected=False, followers_count=2487648, friends_count=20157, listed_count=9896, created_at=datetime.datetime(2008, 2, 18, 13, 59, 12), favourites_count=2336, utc_offset=None, time_zone=None, geo_enabled=True, verified=True, statuses_count=4280, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='FFFFFF', profile_background_image_url='http://abs.twimg.com/images/themes/theme1/bg.png', profile_background_image_url_https='https://abs.twimg.com/images/themes/theme1/bg.png', profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/1248702781378244612/bNa0mMeV_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/1248702781378244612/bNa0mMeV_normal.jpg', profile_banner_url='https://pbs.twimg.com/profile_banners/13623532/1589230761', profile_link_color='F6A200', profile_sidebar_border_color='FFFFFF', profile_sidebar_fill_color='FFFFFF', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=False, default_profile=False, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='regular');Twitter for iPhone;454
6;RT @presidencia_cl: [VIVO] Pdte @sebastianpinera recibe nuevos ventiladores mecánicos #CuidémonosEntreTodos https://t.co/0bfjlFqCki;1,26787E+18;131;0;02-06-2020 17:32;User(_api=<tweepy.api.API object at 0x00000270DC5C3978>, _json={'id': 13623532, 'id_str': '13623532', 'name': 'Sebastian Piñera', 'screen_name': 'sebastianpinera', 'location': 'Chile', 'description': 'Presidente de la República de Chile. Junto a @CeciliaMorel, padres de 4 y abuelos de 11, y pronto 13', 'url': 'https://t.co/gJVkwLoQRm', 'entities': {'url': {'urls': [{'url': 'https://t.co/gJVkwLoQRm', 'expanded_url': 'http://Facebook.com/sebastianpinerapresidente', 'display_url': 'Facebook.com/sebastianpiner…', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 2487648, 'friends_count': 20157, 'listed_count': 9896, 'created_at': 'Mon Feb 18 13:59:12 +0000 2008', 'favourites_count': 2336, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 4280, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'FFFFFF', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1248702781378244612/bNa0mMeV_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1248702781378244612/bNa0mMeV_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/13623532/1589230761', 'profile_link_color': 'F6A200', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'FFFFFF', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'regular'}, id=13623532, id_str='13623532', name='Sebastian Piñera', screen_name='sebastianpinera', location='Chile', description='Presidente de la República de Chile. Junto a @CeciliaMorel, padres de 4 y abuelos de 11, y pronto 13', url='https://t.co/gJVkwLoQRm', entities={'url': {'urls': [{'url': 'https://t.co/gJVkwLoQRm', 'expanded_url': 'http://Facebook.com/sebastianpinerapresidente', 'display_url': 'Facebook.com/sebastianpiner…', 'indices': [0, 23]}]}, 'description': {'urls': []}}, protected=False, followers_count=2487648, friends_count=20157, listed_count=9896, created_at=datetime.datetime(2008, 2, 18, 13, 59, 12), favourites_count=2336, utc_offset=None, time_zone=None, geo_enabled=True, verified=True, statuses_count=4280, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='FFFFFF', profile_background_image_url='http://abs.twimg.com/images/themes/theme1/bg.png', profile_background_image_url_https='https://abs.twimg.com/images/themes/theme1/bg.png', profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/1248702781378244612/bNa0mMeV_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/1248702781378244612/bNa0mMeV_normal.jpg', profile_banner_url='https://pbs.twimg.com/profile_banners/13623532/1589230761', profile_link_color='F6A200', profile_sidebar_border_color='FFFFFF', profile_sidebar_fill_color='FFFFFF', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=False, default_profile=False, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='regular');Twitter for iPhone;256
7;Estamos viviendo tiempos muy adversos y difíciles y es normal sentir ansiedad, angustia, temor o soledad. Hoy pre… https://t.co/7ZBeCkqKLu;1,26755E+18;140;1390;01-06-2020 19:55;User(_api=<tweepy.api.API object at 0x00000270DC5C3978>, _json={'id': 13623532, 'id_str': '13623532', 'name': 'Sebastian Piñera', 'screen_name': 'sebastianpinera', 'location': 'Chile', 'description': 'Presidente de la República de Chile. Junto a @CeciliaMorel, padres de 4 y abuelos de 11, y pronto 13', 'url': 'https://t.co/gJVkwLoQRm', 'entities': {'url': {'urls': [{'url': 'https://t.co/gJVkwLoQRm', 'expanded_url': 'http://Facebook.com/sebastianpinerapresidente', 'display_url': 'Facebook.com/sebastianpiner…', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 2487648, 'friends_count': 20157, 'listed_count': 9896, 'created_at': 'Mon Feb 18 13:59:12 +0000 2008', 'favourites_count': 2336, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 4280, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'FFFFFF', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1248702781378244612/bNa0mMeV_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1248702781378244612/bNa0mMeV_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/13623532/1589230761', 'profile_link_color': 'F6A200', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'FFFFFF', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'regular'}, id=13623532, id_str='13623532', name='Sebastian Piñera', screen_name='sebastianpinera', location='Chile', description='Presidente de la República de Chile. Junto a @CeciliaMorel, padres de 4 y abuelos de 11, y pronto 13', url='https://t.co/gJVkwLoQRm', entities={'url': {'urls': [{'url': 'https://t.co/gJVkwLoQRm', 'expanded_url': 'http://Facebook.com/sebastianpinerapresidente', 'display_url': 'Facebook.com/sebastianpiner…', 'indices': [0, 23]}]}, 'description': {'urls': []}}, protected=False, followers_count=2487648, friends_count=20157, listed_count=9896, created_at=datetime.datetime(2008, 2, 18, 13, 59, 12), favourites_count=2336, utc_offset=None, time_zone=None, geo_enabled=True, verified=True, statuses_count=4280, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='FFFFFF', profile_background_image_url='http://abs.twimg.com/images/themes/theme1/bg.png', profile_background_image_url_https='https://abs.twimg.com/images/themes/theme1/bg.png', profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/1248702781378244612/bNa0mMeV_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/1248702781378244612/bNa0mMeV_normal.jpg', profile_banner_url='https://pbs.twimg.com/profile_banners/13623532/1589230761', profile_link_color='F6A200', profile_sidebar_border_color='FFFFFF', profile_sidebar_fill_color='FFFFFF', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=False, default_profile=False, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='regular');Twitter for iPhone;393
